temperature_c,humidity_pct,light_lux,soil_moisture_pct,time_of_day,flower_gender,flower_stage,flower_age_hours,wind_speed_mps,readiness
33.06,75.0,48533.0,47.73,noon,male,closed,4,0.81,0
33.27,87.85,48150.6,74.37,early_morning,male,partially_open,9,3.59,0
31.21,73.19,9048.2,78.79,noon,female,wilting,9,2.98,0
32.88,71.61,36646.7,57.89,early_morning,male,wilting,0,1.36,0
31.07,52.01,25288.1,58.29,afternoon,male,partially_open,5,1.14,0
30.84,52.52,27536.1,44.88,morning,male,closed,6,2.94,0
30.04,57.49,47105.9,59.23,morning,male,fully_open,1,3.35,0
31.79,51.3,22562.5,51.98,morning,female,partially_open,2,2.86,0
24.06,79.73,52323.3,45.11,early_morning,male,partially_open,9,2.56,0
33.45,78.93,16442.8,33.36,noon,male,partially_open,8,0.91,0
33.33,55.44,39148.0,42.64,afternoon,female,partially_open,7,3.41,0
22.38,83.44,39588.9,39.89,afternoon,male,partially_open,3,3.0,0
32.74,56.19,19853.2,57.1,early_morning,male,wilting,7,2.07,0
23.68,62.05,23263.3,60.08,morning,male,partially_open,7,2.05,0
26.36,59.96,47235.5,60.43,early_morning,female,wilting,5,2.28,0
31.67,64.89,43804.8,49.41,noon,female,closed,0,3.31,0
24.09,60.19,23467.5,51.06,morning,female,fully_open,1,2.97,1
32.63,69.56,33096.0,71.71,early_morning,female,wilting,3,3.42,0
32.82,66.3,10899.0,53.81,noon,male,fully_open,3,2.03,0
28.6,89.46,17811.1,79.39,morning,male,fully_open,1,2.5,0
22.08,52.24,30833.6,51.98,afternoon,male,fully_open,8,3.42,0
25.73,55.69,12040.8,62.48,noon,female,wilting,1,0.93,0
30.02,52.11,47636.6,32.52,afternoon,male,wilting,5,1.78,0
34.76,75.03,41746.3,62.67,noon,female,wilting,4,2.48,0
30.21,52.18,52350.8,72.57,morning,female,closed,3,3.66,0
25.38,83.46,40592.9,77.12,early_morning,female,wilting,5,0.06,0
30.24,70.48,52198.9,79.87,early_morning,male,closed,3,0.85,0
29.02,71.08,34062.1,44.11,early_morning,male,wilting,8,0.94,0
32.14,72.46,36210.3,58.77,early_morning,male,wilting,9,1.31,0
23.39,56.83,53917.6,52.54,noon,male,fully_open,6,1.13,0
31.89,57.91,38180.1,58.19,early_morning,female,partially_open,2,2.36,0
29.04,62.75,9447.0,37.87,early_morning,male,fully_open,9,3.54,0
34.52,73.74,42018.7,72.81,noon,female,wilting,3,2.55,0
26.44,58.4,50557.0,75.48,noon,female,partially_open,0,0.97,0
30.22,54.65,45392.3,52.48,morning,male,partially_open,5,3.46,0
34.12,88.8,35440.2,44.02,noon,male,closed,1,2.53,0
23.33,50.88,39551.3,37.04,afternoon,male,partially_open,3,0.88,0
34.18,82.11,54539.0,64.19,morning,male,closed,4,1.45,0
30.94,81.52,12261.1,45.61,morning,male,fully_open,7,3.16,0
22.88,61.89,39360.5,75.48,early_morning,male,closed,2,2.96,0
25.91,55.43,21319.7,63.55,early_morning,male,wilting,5,2.31,0
31.21,55.83,38084.2,62.28,afternoon,female,partially_open,0,0.58,0
22.88,77.9,36558.3,57.97,early_morning,male,wilting,8,3.21,0
29.57,75.71,15212.5,32.29,noon,male,partially_open,0,1.23,0
26.5,81.31,17717.1,76.6,noon,male,partially_open,1,3.09,0
30.07,87.5,37216.6,61.4,early_morning,female,fully_open,0,2.59,0
22.59,77.68,14026.8,79.7,early_morning,female,closed,7,1.06,0
33.33,56.23,20463.5,56.87,noon,male,fully_open,3,0.85,0
34.66,59.74,47256.5,65.51,morning,female,closed,1,0.52,0
34.6,83.69,23373.3,32.81,afternoon,female,fully_open,6,0.97,0
31.75,58.37,30938.8,61.59,afternoon,female,fully_open,7,0.63,0
23.69,52.9,52233.6,68.23,morning,male,partially_open,8,2.47,0
31.86,78.13,18676.0,68.93,afternoon,female,fully_open,4,2.4,0
22.32,66.1,26312.4,68.51,early_morning,male,fully_open,2,2.34,0
22.29,86.8,36503.5,41.31,early_morning,female,closed,0,2.57,0
26.21,76.01,43500.9,78.77,early_morning,male,fully_open,7,3.26,0
28.35,53.62,50377.7,79.76,afternoon,female,partially_open,5,3.65,0
32.02,87.91,51027.2,33.78,morning,female,fully_open,4,0.92,0
30.88,60.34,44502.1,76.82,early_morning,male,wilting,6,2.35,0
27.8,63.49,18731.5,44.47,morning,female,wilting,4,0.31,0
25.56,66.09,9166.0,64.46,noon,male,closed,3,0.48,0
34.96,52.05,26037.4,46.91,noon,male,closed,4,2.62,0
27.54,69.86,14652.8,78.39,noon,male,wilting,6,1.95,0
27.87,54.93,41388.2,35.08,afternoon,female,fully_open,5,3.03,0
24.13,66.04,39073.1,54.89,afternoon,male,fully_open,9,1.7,0
32.33,64.03,10066.7,51.4,early_morning,male,closed,9,0.51,0
31.02,80.91,47319.9,46.3,noon,female,partially_open,8,3.49,0
24.87,82.13,19690.9,62.28,morning,female,fully_open,9,0.33,1
23.07,56.14,28314.7,36.55,afternoon,female,wilting,1,0.76,0
30.85,64.66,39392.9,65.83,morning,male,partially_open,6,1.11,0
30.51,64.93,28182.7,79.03,morning,male,partially_open,0,3.98,0
25.55,56.06,28740.5,70.23,early_morning,male,fully_open,7,1.67,0
34.36,81.94,11084.5,73.0,early_morning,female,partially_open,3,2.01,0
23.96,78.29,26867.8,47.98,morning,male,closed,7,3.08,0
27.62,57.62,43947.9,46.24,morning,male,partially_open,7,2.55,0
34.27,64.67,51013.3,55.85,morning,female,closed,3,3.37,0
27.46,54.23,27434.4,32.29,morning,male,fully_open,3,1.95,0
30.3,75.13,27908.5,77.27,noon,male,partially_open,4,3.89,0
27.17,54.85,41023.5,37.19,morning,male,wilting,6,3.19,0
25.56,89.44,52310.3,75.15,afternoon,male,wilting,5,1.61,0
34.79,81.23,20551.9,34.18,early_morning,male,closed,0,1.53,0
27.32,65.61,28686.8,71.13,afternoon,male,closed,5,3.72,0
33.62,73.14,45410.7,37.6,early_morning,female,fully_open,2,2.74,0
24.99,86.45,36655.6,31.91,early_morning,male,partially_open,8,2.49,0
24.77,72.16,13197.6,65.97,early_morning,male,closed,2,3.03,0
22.4,56.98,37503.4,44.01,afternoon,female,closed,8,2.24,0
30.47,65.15,16777.1,65.72,early_morning,female,fully_open,4,0.64,0
26.79,83.73,31980.1,57.75,morning,female,partially_open,9,1.28,0
33.24,75.77,32867.9,35.44,morning,female,partially_open,7,2.23,0
28.15,76.03,49181.6,76.61,noon,female,closed,8,0.07,0
34.59,84.67,29737.2,52.62,noon,male,partially_open,8,1.75,0
24.41,85.76,21133.8,66.72,noon,female,partially_open,6,3.02,0
33.29,86.79,18855.4,55.05,morning,male,partially_open,9,0.66,0
32.1,53.79,49089.8,60.22,afternoon,male,wilting,0,0.26,0
32.02,71.77,16037.5,45.14,noon,male,partially_open,7,3.34,0
32.98,79.62,28015.8,40.02,morning,male,wilting,6,2.47,0
31.89,80.28,16797.1,57.13,early_morning,male,partially_open,3,0.71,0
30.14,74.27,44345.3,52.01,afternoon,male,partially_open,5,3.23,0
23.71,56.67,30295.5,49.51,afternoon,male,partially_open,9,2.63,0
22.42,81.9,24503.8,63.63,morning,female,closed,1,1.34,0
33.97,78.8,24971.7,64.53,morning,female,closed,3,1.5,0
30.02,53.45,48054.1,32.3,early_morning,male,wilting,7,0.62,0
32.35,68.55,34027.4,46.94,early_morning,female,partially_open,3,3.34,0
28.26,56.96,41739.8,50.59,early_morning,male,wilting,9,2.04,0
23.53,63.5,50160.8,34.84,afternoon,female,partially_open,3,2.23,0
23.63,50.72,50381.9,41.8,afternoon,male,fully_open,3,3.53,0
30.91,66.01,23439.9,32.58,noon,male,wilting,9,0.06,0
27.59,72.0,52765.2,79.81,noon,male,closed,8,0.27,0
24.61,74.78,9169.2,66.83,noon,male,fully_open,1,0.65,0
28.39,76.54,25711.3,34.37,afternoon,male,closed,6,0.12,0
22.83,83.45,50102.5,31.01,early_morning,male,fully_open,2,2.63,0
29.57,58.62,20907.9,65.96,noon,male,fully_open,3,2.54,0
25.5,54.82,20834.8,51.96,early_morning,male,fully_open,0,0.84,0
32.37,84.06,22223.2,69.34,early_morning,male,wilting,2,0.6,0
26.03,56.26,36778.7,76.17,early_morning,female,wilting,1,0.58,0
27.92,88.99,28601.6,59.97,noon,male,closed,9,3.81,0
22.15,83.7,42156.5,39.36,noon,male,wilting,6,2.77,0
22.94,70.04,50060.8,69.11,early_morning,female,closed,5,2.34,0
27.1,89.26,39687.4,77.79,noon,female,partially_open,0,1.29,0
28.24,53.9,17609.9,59.01,morning,male,closed,7,1.73,0
29.8,62.12,51836.0,64.1,noon,female,closed,8,0.36,0
25.79,75.53,20431.2,46.87,early_morning,male,wilting,0,3.99,0
31.03,64.0,15045.0,49.08,early_morning,male,closed,4,3.02,0
33.18,87.13,12228.5,66.73,afternoon,male,wilting,6,2.49,0
32.14,52.63,34479.0,76.39,afternoon,female,closed,1,2.35,0
22.52,71.98,13346.8,61.45,early_morning,male,partially_open,5,2.02,0
28.25,73.63,14522.5,69.49,morning,female,wilting,7,1.03,0
23.36,76.11,22101.4,38.58,afternoon,male,wilting,7,0.91,0
25.15,60.23,21237.7,40.6,early_morning,female,partially_open,9,2.2,0
34.83,64.58,36399.3,56.6,afternoon,male,wilting,9,0.28,0
23.85,83.75,46387.0,38.83,afternoon,male,closed,7,0.3,0
28.49,57.8,43783.4,61.75,early_morning,male,fully_open,5,2.24,0
30.04,83.07,20336.8,44.58,noon,female,wilting,5,3.68,0
31.13,72.51,19529.6,69.58,morning,male,fully_open,2,3.66,0
29.28,80.49,53392.2,70.41,noon,female,closed,1,0.04,0
22.13,78.54,8387.1,53.19,early_morning,female,partially_open,4,0.43,0
26.24,58.3,49346.9,39.04,early_morning,male,wilting,8,2.33,0
28.73,72.75,17387.2,62.34,morning,female,fully_open,3,3.39,1
23.14,84.71,52522.4,79.64,early_morning,female,partially_open,4,3.82,0
26.56,67.28,24088.4,61.13,afternoon,male,partially_open,5,3.44,0
22.43,88.66,28696.5,31.79,morning,male,wilting,5,2.71,0
23.02,68.09,41234.7,30.86,noon,male,fully_open,3,0.8,0
27.16,55.71,35620.4,46.02,morning,male,wilting,3,0.29,0
23.73,65.58,22943.1,39.79,noon,male,closed,7,0.19,0
29.38,88.07,34030.1,70.65,early_morning,male,partially_open,4,2.45,0
30.96,62.79,42343.2,72.24,noon,female,fully_open,4,0.14,0
32.41,84.72,9989.7,42.93,noon,male,wilting,8,2.96,0
24.6,85.25,8526.4,46.28,noon,female,partially_open,3,2.85,0
24.18,64.01,29529.1,41.81,morning,male,wilting,6,0.32,0
23.36,53.33,14196.3,75.42,afternoon,male,fully_open,4,3.63,0
30.27,78.98,39224.2,55.13,noon,female,closed,8,2.09,0
31.18,62.46,18060.5,62.81,morning,female,closed,7,3.62,0
22.41,81.32,28344.0,50.77,morning,male,closed,7,3.61,0
34.17,67.71,17290.5,61.55,afternoon,male,wilting,9,0.79,0
22.68,69.41,33778.7,49.29,morning,male,partially_open,9,1.52,0
29.04,81.12,13454.5,46.98,early_morning,male,closed,2,0.54,0
31.22,65.29,9086.0,61.72,early_morning,male,closed,8,3.1,0
33.32,67.73,10403.2,59.55,early_morning,female,closed,7,2.02,0
31.28,65.05,52850.1,44.68,afternoon,male,closed,2,3.72,0
32.42,64.69,14687.5,37.47,morning,male,fully_open,9,0.83,0
26.41,71.04,41298.5,48.43,early_morning,male,fully_open,0,2.75,0
32.59,82.35,11192.5,50.76,noon,male,partially_open,4,3.96,0
23.04,64.47,13083.5,61.43,morning,male,fully_open,3,2.66,0
33.63,70.97,31917.2,75.73,early_morning,male,fully_open,7,0.28,0
29.12,76.83,29848.9,31.81,morning,male,fully_open,5,2.35,0
32.62,60.78,52724.3,42.18,early_morning,female,wilting,9,0.72,0
27.88,61.1,52407.3,39.69,noon,male,fully_open,4,0.12,0
30.37,87.34,44641.6,55.11,morning,female,wilting,8,1.34,0
28.84,78.94,36298.8,51.49,early_morning,male,wilting,5,1.06,0
31.51,73.09,29383.1,66.45,early_morning,male,fully_open,2,3.16,0
23.06,75.91,24740.4,42.12,noon,female,wilting,5,1.49,0
22.78,51.17,52513.1,59.72,noon,female,closed,3,2.93,0
25.21,74.72,36336.7,74.19,early_morning,male,partially_open,4,0.06,0
24.07,70.38,35216.4,75.53,early_morning,female,fully_open,5,0.06,1
33.33,71.83,18899.4,77.94,afternoon,female,fully_open,8,0.12,0
24.85,64.38,10194.8,68.66,afternoon,female,partially_open,2,0.88,0
34.69,53.26,52423.9,75.3,morning,male,fully_open,0,1.5,0
26.38,57.73,22745.6,41.73,morning,female,fully_open,1,2.43,1
24.37,88.03,28801.7,39.88,afternoon,female,partially_open,7,3.94,0
32.27,66.35,13388.1,30.32,early_morning,female,wilting,3,1.42,0
30.56,68.67,47335.4,65.34,noon,female,closed,6,0.22,0
28.48,52.11,9298.7,76.87,morning,female,wilting,1,0.78,0
29.22,51.5,47197.6,39.35,early_morning,male,closed,9,3.59,0
31.35,78.69,14593.4,61.85,noon,male,partially_open,7,2.8,0
24.97,71.52,49668.5,67.32,noon,male,wilting,9,3.16,0
34.95,70.35,42299.3,76.38,early_morning,male,wilting,8,0.5,0
34.67,59.72,15739.5,62.34,early_morning,male,closed,6,0.54,0
30.45,79.79,34593.4,78.51,morning,male,closed,9,0.45,0
24.59,56.73,22694.8,47.23,afternoon,male,closed,0,3.43,0
30.84,57.6,16377.0,47.5,early_morning,female,closed,1,0.84,0
22.94,68.43,48381.6,57.15,afternoon,female,fully_open,8,2.57,0
22.4,61.45,26965.6,49.18,morning,male,partially_open,9,2.06,0
25.35,59.9,26731.6,30.07,afternoon,female,closed,6,2.18,0
28.01,75.81,15984.7,66.59,afternoon,male,wilting,2,0.78,0
33.29,76.04,26004.1,67.59,noon,female,wilting,4,2.54,0
31.45,82.98,48966.0,67.35,morning,female,wilting,0,0.17,0
31.66,66.71,25067.0,47.25,early_morning,male,closed,9,3.97,0
27.53,52.92,52725.4,56.11,afternoon,male,partially_open,2,0.11,0
26.5,60.95,52476.5,48.0,morning,male,fully_open,3,0.2,0
26.82,89.2,14810.2,30.8,noon,female,closed,3,1.3,0
34.84,73.85,16333.6,58.12,noon,female,closed,6,3.33,0
22.52,78.39,48545.7,36.19,afternoon,male,fully_open,4,1.03,0
33.27,50.29,26459.8,34.0,afternoon,male,partially_open,8,1.89,0
29.52,70.73,8205.6,67.77,early_morning,male,closed,6,0.07,0
27.7,51.5,20872.0,30.48,morning,male,wilting,1,0.32,0
31.43,72.77,36088.6,77.95,early_morning,female,wilting,7,2.43,0
28.33,86.83,45565.5,55.76,early_morning,male,closed,1,0.78,0
33.35,88.74,14269.3,79.15,noon,female,partially_open,6,2.78,0
33.71,71.62,13195.4,32.9,morning,female,wilting,4,3.14,0
27.48,68.33,51338.4,59.18,early_morning,female,wilting,9,3.4,0
25.6,87.8,43304.0,47.47,noon,male,fully_open,5,0.54,0
29.7,76.94,35719.6,72.17,afternoon,male,partially_open,3,1.82,0
33.86,52.6,44151.8,48.06,early_morning,male,closed,4,3.79,0
24.74,68.63,28156.2,43.02,afternoon,female,fully_open,4,3.09,0
30.1,59.61,43647.4,72.88,morning,female,fully_open,6,0.47,0
30.21,68.79,25474.7,48.73,early_morning,male,fully_open,3,2.01,0
31.53,68.22,19472.4,30.84,afternoon,female,partially_open,4,3.69,0
23.71,73.29,42263.6,49.51,afternoon,male,partially_open,3,1.76,0
31.31,64.27,27724.6,62.73,morning,male,partially_open,3,3.35,0
33.82,56.57,54124.7,42.72,noon,male,closed,7,1.98,0
24.34,70.15,24425.8,51.6,noon,male,partially_open,4,0.43,0
25.09,83.21,51321.2,32.84,early_morning,male,fully_open,8,0.59,0
34.63,76.56,51849.2,59.4,afternoon,male,wilting,4,0.19,0
24.35,63.53,19367.1,67.81,noon,female,closed,7,0.78,0
33.11,87.42,45516.4,50.67,early_morning,female,closed,2,3.57,0
28.4,86.49,28354.5,51.01,afternoon,male,closed,6,2.6,0
25.21,58.37,51123.7,34.41,early_morning,female,fully_open,0,2.96,1
33.32,51.58,29155.8,40.1,morning,male,partially_open,4,2.49,0
27.79,79.65,42982.3,37.73,early_morning,male,fully_open,1,1.55,0
28.69,83.1,29947.5,54.08,morning,female,wilting,7,0.87,0
26.67,88.71,18706.6,56.46,afternoon,female,partially_open,5,3.7,0
29.71,85.59,17369.5,77.45,afternoon,female,wilting,4,2.06,0
24.13,74.02,27995.3,33.66,afternoon,female,closed,2,1.92,0
27.08,71.2,43508.2,59.99,early_morning,female,closed,0,3.98,0
34.6,51.11,36438.4,56.32,afternoon,male,fully_open,9,1.54,0
25.36,59.87,40365.6,55.81,afternoon,female,partially_open,9,3.42,0
30.54,68.38,21269.3,73.66,morning,male,closed,9,3.45,0
26.23,75.14,30627.5,40.28,afternoon,female,fully_open,9,0.93,0
32.06,72.29,10086.6,32.04,afternoon,male,wilting,7,0.38,0
23.7,79.71,46424.0,63.61,afternoon,male,fully_open,4,3.9,0
34.61,61.19,54524.9,47.26,noon,female,partially_open,8,1.7,0
27.9,72.6,27123.3,30.88,afternoon,male,partially_open,6,0.01,0
25.07,53.53,8515.3,42.57,early_morning,female,partially_open,0,2.0,0
22.96,66.55,15980.3,45.47,morning,male,closed,0,2.48,0
24.21,80.01,38668.8,60.84,afternoon,female,fully_open,6,3.1,0
28.76,77.74,36767.7,38.63,early_morning,male,wilting,6,3.77,0
26.38,89.63,45029.6,50.65,morning,male,partially_open,8,3.66,0
32.78,61.12,19932.5,54.12,morning,male,fully_open,1,3.76,0
27.6,69.93,43890.7,52.96,early_morning,female,closed,6,0.13,0
25.23,63.18,40335.2,78.7,early_morning,female,wilting,1,2.85,0
30.02,67.62,23172.3,32.28,noon,male,wilting,9,0.9,0
31.19,84.28,33637.9,77.55,noon,female,wilting,9,0.75,0
24.17,77.37,14921.9,59.1,afternoon,female,closed,1,3.2,0
24.18,85.3,29270.5,69.79,noon,female,partially_open,4,1.67,0
22.48,58.14,49416.3,51.52,early_morning,male,closed,8,3.67,0
31.57,84.93,27796.0,52.69,noon,male,wilting,8,0.17,0
30.63,52.39,47459.6,73.97,morning,male,fully_open,9,3.21,0
28.17,85.54,35741.9,74.8,early_morning,male,wilting,0,0.55,0
32.97,63.16,17018.2,41.93,afternoon,male,fully_open,6,0.71,0
32.47,62.58,35312.0,39.96,morning,male,closed,9,1.91,0
29.61,70.48,31781.2,54.81,morning,male,closed,9,1.58,0
33.29,87.63,26736.1,75.01,morning,female,closed,2,1.94,0
24.68,51.91,13622.6,46.12,early_morning,female,fully_open,9,3.76,1
23.45,64.09,27585.3,62.6,early_morning,female,closed,9,2.63,0
25.51,84.26,11419.8,65.41,afternoon,male,partially_open,0,1.16,0
22.74,65.84,12642.1,68.93,noon,male,wilting,1,0.69,0
28.91,57.97,27548.1,58.2,noon,male,partially_open,5,1.68,0
34.18,66.99,22352.9,50.12,noon,male,fully_open,9,1.81,0
22.51,65.42,51500.6,78.35,noon,male,closed,1,2.41,0
23.59,86.62,25658.2,60.57,morning,male,wilting,1,1.06,0
27.88,80.48,43619.3,66.43,early_morning,male,closed,3,3.07,0
34.14,70.2,32921.6,47.25,noon,female,closed,2,0.39,0
26.11,89.53,41092.0,63.5,morning,female,wilting,7,2.24,0
28.59,68.61,20225.5,42.89,early_morning,male,wilting,7,2.49,0
22.54,52.33,52269.5,42.25,early_morning,male,partially_open,5,0.83,0
23.93,60.49,32914.2,65.74,early_morning,female,partially_open,3,3.3,0
34.83,67.44,47072.2,56.07,morning,male,partially_open,6,2.46,0
34.55,56.28,25157.1,64.16,noon,male,partially_open,8,2.58,0
22.06,87.9,12709.9,43.47,early_morning,male,partially_open,1,1.99,0
34.37,80.67,39664.4,59.94,morning,male,fully_open,5,3.64,0
30.31,60.73,8364.7,52.2,early_morning,male,fully_open,6,2.78,0
33.28,73.63,30338.8,59.85,afternoon,female,closed,0,1.53,0
27.91,78.86,17061.7,44.54,afternoon,male,closed,5,0.95,0
28.7,87.65,37486.6,65.77,morning,male,partially_open,7,0.28,0
28.36,85.27,54032.7,70.3,noon,male,closed,6,0.66,0
30.67,70.61,29826.9,43.0,noon,female,fully_open,1,3.97,0
23.82,80.99,46422.4,45.03,early_morning,male,fully_open,1,1.63,0
22.39,72.49,31865.9,63.06,noon,male,closed,3,3.59,0
26.0,72.11,31304.5,64.78,noon,male,partially_open,4,0.68,0
31.16,54.59,51729.9,65.2,afternoon,male,fully_open,4,1.7,0
24.62,55.05,49828.4,64.13,morning,male,wilting,1,3.84,0
30.75,71.18,44932.6,49.64,afternoon,male,wilting,6,0.36,0
34.61,60.75,21924.0,49.74,morning,female,closed,7,2.38,0
23.22,50.84,33615.4,42.74,early_morning,female,partially_open,1,3.68,0
30.74,78.91,18523.2,37.84,afternoon,male,closed,3,3.8,0
27.77,51.3,28864.1,64.63,morning,male,partially_open,2,3.38,0
33.29,73.81,30758.0,34.66,noon,male,partially_open,3,3.42,0
24.3,71.57,47087.1,76.89,morning,female,wilting,4,2.61,0
31.0,88.75,50113.3,71.33,noon,male,fully_open,5,0.88,0
32.9,69.37,27487.1,72.88,early_morning,female,fully_open,1,2.92,0
34.28,52.54,8832.1,75.33,noon,female,closed,9,3.91,0
30.88,72.07,48503.4,50.43,morning,female,closed,5,2.1,0
28.46,83.64,16191.1,72.34,afternoon,female,partially_open,8,1.04,0
30.03,89.87,37228.5,37.9,morning,female,fully_open,7,2.29,0
33.3,67.21,9173.6,31.08,afternoon,male,partially_open,0,2.76,0
29.42,62.81,26776.8,69.24,morning,male,wilting,8,0.83,0
22.4,86.27,54340.1,33.74,morning,male,wilting,9,2.88,0
34.1,57.65,12732.6,79.43,early_morning,male,partially_open,1,2.35,0
30.96,74.62,27913.6,63.74,noon,female,partially_open,0,2.45,0
30.79,66.23,22436.0,67.67,morning,male,partially_open,5,1.22,0
24.8,51.64,50539.1,42.29,afternoon,female,partially_open,0,0.62,0
30.57,63.89,48859.0,63.69,noon,male,partially_open,5,2.49,0
27.12,60.61,19171.8,32.16,early_morning,female,wilting,1,2.34,0
30.47,77.44,11815.8,71.89,noon,male,wilting,6,1.35,0
23.39,87.95,37475.5,38.48,morning,male,wilting,6,1.18,0
30.55,60.72,23809.3,64.87,afternoon,male,closed,3,1.39,0
34.99,82.46,39588.0,41.22,afternoon,female,wilting,1,1.96,0
22.63,52.21,9509.6,33.42,noon,male,fully_open,6,3.9,0
34.7,71.52,14269.8,54.07,afternoon,male,fully_open,0,3.05,0
27.29,52.82,40259.5,38.46,morning,male,partially_open,1,3.41,0
33.32,87.36,17981.4,66.47,afternoon,female,wilting,1,2.02,0
32.17,80.65,48306.6,41.88,afternoon,male,partially_open,0,2.1,0
29.37,76.32,10753.8,47.12,afternoon,female,partially_open,8,0.82,0
31.6,82.96,18127.7,58.37,morning,male,fully_open,5,2.88,0
33.42,75.9,54932.3,44.25,early_morning,male,fully_open,2,1.69,0
27.25,88.76,28354.6,48.9,afternoon,female,partially_open,5,2.97,0
26.25,78.56,41039.4,70.78,early_morning,male,fully_open,6,1.64,0
30.68,86.99,16585.2,38.96,noon,female,partially_open,2,0.43,0
32.5,70.69,36663.8,34.11,noon,male,partially_open,3,0.69,0
31.91,54.68,42127.0,46.42,morning,female,partially_open,9,3.25,0
32.37,71.13,22780.4,51.22,morning,female,closed,0,1.03,0
27.66,55.07,46958.2,57.13,morning,female,fully_open,5,1.06,1
32.63,73.7,36360.6,48.62,morning,male,fully_open,5,3.72,0
23.56,69.3,26288.8,69.5,early_morning,male,wilting,8,2.63,0
29.08,74.9,34209.2,31.97,morning,female,fully_open,1,0.46,1
22.07,50.4,35107.8,51.59,early_morning,female,wilting,4,0.57,0
26.22,57.79,15780.2,49.11,afternoon,male,partially_open,4,1.09,0
26.76,69.65,26928.4,62.38,afternoon,male,closed,6,2.38,0
27.15,88.02,24141.2,78.31,noon,male,partially_open,4,3.01,0
31.04,65.34,26842.4,55.52,noon,female,partially_open,9,1.1,0
27.05,66.97,43772.2,79.34,early_morning,male,partially_open,3,3.48,0
27.83,78.59,30679.3,45.11,morning,male,wilting,9,0.44,0
25.09,74.15,52194.9,31.54,noon,male,closed,1,0.83,0
26.85,61.96,21802.8,38.28,early_morning,male,partially_open,7,3.88,0
24.95,66.43,27538.1,49.76,noon,male,wilting,4,0.54,0
22.95,58.71,44987.0,45.82,morning,female,partially_open,3,3.55,0
29.84,88.64,33663.2,34.85,early_morning,male,closed,8,2.82,0
30.69,55.23,33710.3,51.63,noon,female,partially_open,1,0.29,0
30.05,64.87,10507.0,46.91,morning,male,partially_open,2,1.93,0
28.03,51.03,26734.2,36.13,early_morning,male,fully_open,7,2.08,0
26.94,58.87,20724.5,44.81,early_morning,male,wilting,3,3.73,0
33.22,81.22,54968.8,74.32,early_morning,female,closed,8,1.68,0
28.75,58.05,22492.7,45.1,afternoon,female,wilting,9,1.79,0
28.23,53.2,49571.3,65.7,early_morning,male,fully_open,9,0.45,0
22.33,68.98,39783.0,60.6,noon,male,partially_open,9,2.56,0
